schema_version,frame_index,engine_time_seconds,frame_time_milliseconds,value,quality,age_evidence
1,56,0.881782839,16.781772,5.8569847148702099,valid,measured
1,57,0.898853568,17.070729,5.8569847148702099,valid,measured
1,58,0.917150104,18.296536,6.4635231218313729,valid,measured
1,59,0.932961171,15.811067,6.4635231218313729,valid,measured
1,60,0.950280443,17.319271,6.4635231218313729,valid,measured
1,61,0.967436407,17.155964,6.4635231218313729,valid,measured
1,62,0.984821355,17.384948,6.4635231218313729,valid,measured
1,63,1.001714896,16.893541,7.0089453193644653,valid,measured
1,64,1.018455235,16.740339,7.0089453193644653,valid,measured
1,65,1.034088073,15.632838,7.0089453193644653,valid,measured
1,66,1.050726980,16.638907,7.0089453193644653,valid,measured
1,67,1.074201694,23.474714,7.0089453193644653,valid,measured
1,68,1.082408986,8.207292,7.0089453193644653,valid,measured
1,69,1.099289714,16.880728,7.0089453193644653,valid,measured
1,70,1.115930651,16.640937,7.6556178899122376,valid,measured
1,71,1.132878126,16.947474,7.6556178899122376,valid,measured
1,72,1.149461954,16.583828,7.6556178899122376,valid,measured
1,73,1.166144376,16.682422,7.6556178899122376,valid,measured
1,74,1.183093308,16.948933,7.6556178899122376,valid,measured
1,75,1.201297683,18.204374,8.2789651969506473,valid,measured
1,76,1.218248046,16.950363,8.2789651969506473,valid,measured
1,77,1.234281979,16.033933,8.2789651969506473,valid,measured
1,78,1.251834399,17.552420,8.2789651969506473,valid,measured
1,79,1.267835571,16.001172,8.2789651969506473,valid,measured
1,80,1.283908774,16.073203,8.2789651969506473,valid,measured
1,81,1.300981614,17.072840,8.8221633673993409,valid,measured
1,82,1.317325651,16.344037,8.8221633673993409,valid,measured
1,83,1.332479895,15.154244,8.8221633673993409,valid,measured
1,84,1.348789557,16.309662,8.8221633673993409,valid,measured
1,85,1.365367682,16.578125,8.8221633673993409,valid,measured
1,86,1.382358775,16.991094,8.8221633673993409,valid,measured
1,87,1.401867186,19.508410,9.4418668529358953,valid,measured
1,88,1.416137420,14.270234,9.4418668529358953,valid,measured
1,89,1.433148097,17.010678,9.4418668529358953,valid,measured
1,90,1.450236248,17.088151,9.4418668529358953,valid,measured
1,91,1.466993149,16.756902,9.4418668529358953,valid,measured
1,92,1.484580440,17.587291,9.4418668529358953,valid,measured
1,93,1.502088044,17.507603,10.024977792341671,valid,measured
1,94,1.518722055,16.634012,10.024977792341671,valid,measured
1,95,1.536510909,17.788853,10.024977792341671,valid,measured
1,96,1.552016143,15.505234,10.024977792341671,valid,measured
1,97,1.568971014,16.954871,10.024977792341671,valid,measured
1,98,1.586531613,17.560599,10.024977792341671,valid,measured
1,99,1.603121717,16.590104,10.629186466052722,valid,measured
1,100,1.618585362,15.463646,10.629186466052722,valid,measured
1,101,1.635906977,17.321615,10.629186466052722,valid,measured
1,102,1.651208122,15.301146,10.629186466052722,valid,measured
1,103,1.669360413,18.152291,10.629186466052722,valid,measured
1,104,1.684507106,15.146693,10.629186466052722,valid,measured
1,105,1.701443044,16.935937,11.28032363221673,valid,measured
1,106,1.717551741,16.108697,11.28032363221673,valid,measured
1,107,1.736664501,19.112760,11.28032363221673,valid,measured
1,108,1.752422209,15.757708,11.28032363221673,valid,measured
1,109,1.768024267,15.602058,11.28032363221673,valid,measured
1,110,1.786404683,18.380417,11.28032363221673,valid,measured
1,111,1.801803459,15.398776,11.847459380568555,valid,measured
1,112,1.818159866,16.356407,11.847459380568555,valid,measured
1,113,1.835086872,16.927006,11.847459380568555,valid,measured
1,114,1.851481247,16.394375,11.847459380568555,valid,measured
1,115,1.869539346,18.058099,11.847459380568555,valid,measured
1,116,1.885125621,15.586276,11.847459380568555,valid,measured
1,117,1.902269839,17.144218,12.426993950415948,valid,measured
1,118,1.918584657,16.314818,12.426993950415948,valid,measured
1,119,1.935063173,16.478516,12.426993950415948,valid,measured
1,120,1.951266688,16.203515,12.426993950415948,valid,measured
1,121,1.968202026,16.935337,12.426993950415948,valid,measured
1,122,1.985644239,17.442213,12.426993950415948,valid,measured
1,123,2.003342102,17.697863,13.028604181535318,valid,measured
1,124,2.019121687,15.779585,13.028604181535318,valid,measured
1,125,2.035597417,16.475730,13.028604181535318,valid,measured
1,126,2.051857573,16.260156,13.028604181535318,valid,measured
1,127,2.068634058,16.776485,13.028604181535318,valid,measured
1,128,2.085502236,16.868178,13.028604181535318,valid,measured
1,129,2.102053328,16.551092,13.674899078150499,valid,measured
1,130,2.117694578,15.641250,13.674899078150499,valid,measured
1,131,2.134576871,16.882293,13.674899078150499,valid,measured
1,132,2.150951534,16.374663,13.674899078150499,valid,measured
1,133,2.169806351,18.854817,13.674899078150499,valid,measured
1,134,2.185923747,16.117396,13.674899078150499,valid,measured
1,135,2.201498643,15.574896,14.245812455122159,valid,measured
1,136,2.219699841,18.201198,14.245812455122159,valid,measured
1,137,2.234795726,15.095885,14.245812455122159,valid,measured
1,138,2.252033825,17.238099,14.245812455122159,valid,measured
1,139,2.268881273,16.847448,14.245812455122159,valid,measured
1,140,2.285882915,17.001642,14.245812455122159,valid,measured
1,141,2.303640936,17.758021,14.830618667673747,valid,measured
1,142,2.319840754,16.199818,14.830618667673747,valid,measured
1,143,2.336471536,16.630782,14.830618667673747,valid,measured
1,144,2.353736301,17.264765,14.830618667673747,valid,measured
1,145,2.369793515,16.057214,14.830618667673747,valid,measured
1,146,2.386680285,16.886771,14.830618667673747,valid,measured
1,147,2.403330234,16.649948,15.432175910193758,valid,measured
1,148,2.419871145,16.540911,15.432175910193758,valid,measured
1,149,2.436636980,16.765835,15.432175910193758,valid,measured
1,150,2.453767995,17.131016,15.432175910193758,valid,measured
1,151,2.470728100,16.960105,15.432175910193758,valid,measured
1,152,2.488082060,17.353959,15.432175910193758,valid,measured
1,153,2.504711174,16.629115,16.011317408141316,valid,measured
1,154,2.519647060,14.935886,16.011317408141316,valid,measured
1,155,2.536720863,17.073803,16.011317408141316,valid,measured
1,156,2.552834639,16.113777,16.011317408141316,valid,measured
1,157,2.569868233,17.033594,16.011317408141316,valid,measured
1,158,2.585330889,15.462656,16.011317408141316,valid,measured
1,159,2.601531409,16.200520,16.611935319286737,valid,measured
1,160,2.618532164,17.000755,16.611935319286737,valid,measured
1,161,2.635132842,16.600678,16.611935319286737,valid,measured
1,162,2.653380185,18.247344,16.611935319286737,valid,measured
1,163,2.668791774,15.411588,16.611935319286737,valid,measured
1,164,2.685402346,16.610572,16.611935319286737,valid,measured
1,165,2.702310706,16.908361,17.206911895195454,valid,measured
1,166,2.718957269,16.646562,17.206911895195454,valid,measured
1,167,2.737565550,18.608281,17.206911895195454,valid,measured
1,168,2.754125993,16.560443,17.206911895195454,valid,measured
1,169,2.769567634,15.441641,17.206911895195454,valid,measured
1,170,2.786164015,16.596381,17.206911895195454,valid,measured
1,171,2.802506332,16.342318,17.869476091499134,valid,measured
1,172,2.819115628,16.609296,17.869476091499134,valid,measured
1,173,2.835615263,16.499635,17.869476091499134,valid,measured
1,174,2.853140681,17.525418,17.869476091499134,valid,measured
1,175,2.870287764,17.147083,17.869476091499134,valid,measured
1,176,2.887569039,17.281275,17.869476091499134,valid,measured
1,177,2.904361774,16.792735,18.464779672517974,valid,measured
1,178,2.920311983,15.950209,18.464779672517974,valid,measured
1,179,2.937742659,17.430676,18.464779672517974,valid,measured
1,180,2.954329845,16.587187,18.464779672517974,valid,measured
1,181,2.970676591,16.346745,18.464779672517974,valid,measured
1,182,2.987325418,16.648827,18.464779672517974,valid,measured
1,183,3.003937450,16.612032,19.079020553091922,valid,measured
1,184,3.021635029,17.697578,19.079020553091922,valid,measured
1,185,3.037469403,15.834374,19.079020553091922,valid,measured
1,186,3.053653206,16.183803,19.079020553091922,valid,measured
1,187,3.070550757,16.897552,19.079020553091922,valid,measured
1,188,3.086489222,15.938465,19.079020553091922,valid,measured
1,189,3.103406253,16.917031,19.639252393092061,valid,measured
1,190,3.121188127,17.781874,19.639252393092061,valid,measured
1,191,3.136300054,15.111927,19.639252393092061,valid,measured
1,192,3.153008179,16.708124,19.639252393092061,valid,measured
1,193,3.170357659,17.349480,19.639252393092061,valid,measured
1,194,3.186404352,16.046694,19.639252393092061,valid,measured
1,195,3.203013155,16.608803,20.252993730973845,valid,measured
1,196,3.221156488,18.143333,20.252993730973845,valid,measured
1,197,3.236609587,15.453099,20.252993730973845,valid,measured
1,198,3.252878677,16.269090,20.252993730973845,valid,measured
1,199,3.268916307,16.037630,20.252993730973845,valid,measured
1,200,3.285622401,16.706094,20.252993730973845,valid,measured
1,201,3.302459225,16.836824,20.839837051216534,valid,measured
1,202,3.319302898,16.843673,20.839837051216534,valid,measured
1,203,3.335714200,16.411303,20.839837051216534,valid,measured
1,204,3.353272898,17.558698,20.839837051216534,valid,measured
1,205,3.370212063,16.939165,20.839837051216534,valid,measured
1,206,3.386903990,16.691927,20.839837051216534,valid,measured
1,207,3.403338157,16.434167,21.419035710899959,valid,measured
1,208,3.420880005,17.541848,21.419035710899959,valid,measured
1,209,3.437281124,16.401120,21.419035710899959,valid,measured
1,210,3.454598702,17.317578,21.419035710899959,valid,measured
1,211,3.470929978,16.331276,21.419035710899959,valid,measured
1,212,3.488114301,17.184323,21.419035710899959,valid,measured
1,213,3.504224535,16.110234,22.059699075038409,valid,measured
1,214,3.522101462,17.876927,22.059699075038409,valid,measured
1,215,3.537334301,15.232839,22.059699075038409,valid,measured
1,216,3.554303598,16.969297,22.059699075038409,valid,measured
1,217,3.570589144,16.285546,22.059699075038409,valid,measured
1,218,3.587814430,17.225286,22.059699075038409,valid,measured
1,219,3.603715289,15.900860,22.688842031245567,valid,measured
1,220,3.620062217,16.346928,22.688842031245567,valid,measured
1,221,3.637203442,17.141225,22.688842031245567,valid,measured
1,222,3.654288391,17.084949,22.688842031245567,valid,measured
1,223,3.670946203,16.657813,22.688842031245567,valid,measured
1,224,3.687733157,16.786953,22.688842031245567,valid,measured
1,225,3.703082923,15.349766,23.237060545027006,valid,measured
1,226,3.720169250,17.086327,23.237060545027006,valid,measured
1,227,3.736288887,16.119637,23.237060545027006,valid,measured
1,228,3.753457012,17.168125,23.237060545027006,valid,measured
1,229,3.769730918,16.273906,23.237060545027006,valid,measured
1,230,3.786582896,16.851978,23.237060545027006,valid,measured
1,231,3.803574147,16.991250,23.803843815067818,valid,measured
1,232,3.820639616,17.065469,23.803843815067818,valid,measured
1,233,3.836706491,16.066875,23.803843815067818,valid,measured
1,234,3.853849433,17.142942,23.803843815067818,valid,measured
1,235,3.870992454,17.143020,23.803843815067818,valid,measured
1,236,3.887464954,16.472500,23.803843815067818,valid,measured
1,237,3.903144512,15.679559,24.428326488067924,valid,measured
1,238,3.920044668,16.900156,24.428326488067924,valid,measured
1,239,3.936962454,16.917786,24.428326488067924,valid,measured
1,240,3.953817297,16.854843,24.428326488067924,valid,measured
1,241,3.971454849,17.637553,24.428326488067924,valid,measured
1,242,3.987579875,16.125025,24.428326488067924,valid,measured
1,243,4.004678391,17.098516,25.088530455675052,valid,measured
1,244,4.020650918,15.972527,25.088530455675052,valid,measured
1,245,4.036642376,15.991459,25.088530455675052,valid,measured
1,246,4.054787090,18.144714,25.088530455675052,valid,measured
1,247,4.069988314,15.201224,25.088530455675052,valid,measured
1,248,4.087932585,17.944271,25.088530455675052,valid,measured
1,249,4.104124850,16.192265,25.626177481299447,valid,measured
1,250,4.119797064,15.672214,25.626177481299447,valid,measured
1,251,4.136471724,16.674660,25.626177481299447,valid,measured
1,252,4.153521672,17.049948,25.626177481299447,valid,measured
1,253,4.169954250,16.432578,25.626177481299447,valid,measured
1,254,4.187233131,17.278882,25.626177481299447,valid,measured
1,255,4.203406073,16.172942,26.252048505510999,valid,measured
1,256,4.219853288,16.447214,26.252048505510999,valid,measured
1,257,4.236558834,16.705547,26.252048505510999,valid,measured
1,258,4.253119355,16.560521,26.252048505510999,valid,measured
1,259,4.271012923,17.893568,26.252048505510999,valid,measured
1,260,4.287036231,16.023308,26.252048505510999,valid,measured
1,261,4.303866804,16.830573,26.801952130235982,valid,measured
1,262,4.320766568,16.899765,26.801952130235982,valid,measured
1,263,4.337638156,16.871588,26.801952130235982,valid,measured
1,264,4.353380084,15.741928,26.801952130235982,valid,measured
1,265,4.371034171,17.654087,26.801952130235982,valid,measured
1,266,4.388003286,16.969115,26.801952130235982,valid,measured
1,267,4.404179173,16.175887,27.450668816120903,valid,measured
1,268,4.421470266,17.291093,27.450668816120903,valid,measured
1,269,4.437948028,16.477762,27.450668816120903,valid,measured
1,270,4.455112377,17.164350,27.450668816120903,valid,measured
1,271,4.471081648,15.969271,27.450668816120903,valid,measured
1,272,4.487579148,16.497500,27.450668816120903,valid,measured
1,273,4.504534252,16.955104,28.099892030650086,valid,measured
1,274,4.521650657,17.116405,28.099892030650086,valid,measured
1,275,4.537462559,15.811902,28.099892030650086,valid,measured
1,276,4.554380657,16.918099,28.099892030650086,valid,measured
1,277,4.571837403,17.456746,28.099892030650086,valid,measured
1,278,4.588419329,16.581926,28.099892030650086,valid,measured
1,279,4.604253184,15.833855,28.660870412848936,valid,measured
1,280,4.620855112,16.601928,28.660870412848936,valid,measured
1,281,4.638128836,17.273724,28.660870412848936,valid,measured
1,282,4.654345086,16.216250,28.660870412848936,valid,measured
1,283,4.671072690,16.727604,28.660870412848936,valid,measured
1,284,4.687797038,16.724348,28.660870412848936,valid,measured
1,285,4.704660684,16.863646,29.293033815428853,valid,measured
1,286,4.721262794,16.602110,29.293033815428853,valid,measured
1,287,4.738829147,17.566353,29.293033815428853,valid,measured
1,288,4.754484016,15.654869,29.293033815428853,valid,measured
1,289,4.771327583,16.843567,29.293033815428853,valid,measured
1,290,4.787729798,16.402215,29.293033815428853,valid,measured
1,291,4.804012453,16.282655,29.887232250461334,valid,measured
1,292,4.820477922,16.465468,29.887232250461334,valid,measured
1,293,4.838819874,18.341953,29.887232250461334,valid,measured
1,294,4.853753026,14.933151,29.887232250461334,valid,measured
1,295,4.870857661,17.104635,29.887232250461334,valid,measured
1,296,4.886740916,15.883256,29.887232250461334,valid,measured
1,297,4.903544457,16.803540,30.416206829726743,valid,measured
1,298,4.920229145,16.684689,30.416206829726743,valid,measured
1,299,4.936720214,16.491069,30.416206829726743,valid,measured
1,300,4.953669301,16.949087,30.416206829726743,valid,measured
1,301,4.970692244,17.022943,30.416206829726743,valid,measured
1,302,4.988462088,17.769843,30.416206829726743,valid,measured
1,303,5.003992165,15.530078,31.079570808100577,valid,measured
1,304,5.021042009,17.049843,31.079570808100577,valid,measured
1,305,5.038775212,17.733203,31.079570808100577,valid,measured
1,306,5.054927972,16.152760,31.079570808100577,valid,measured
1,307,5.071190109,16.262136,31.079570808100577,valid,measured
1,308,5.088624430,17.434321,31.079570808100577,valid,measured
1,309,5.105299066,16.674636,30.449431128204552,valid,measured
1,310,5.122845759,17.546693,30.449431128204552,valid,measured
1,311,5.138366774,15.521015,30.449431128204552,valid,measured
1,312,5.155669950,17.303176,30.449431128204552,valid,measured
1,313,5.173520211,17.850261,30.449431128204552,valid,measured
1,314,5.190026045,16.505834,30.449431128204552,valid,measured
1,315,5.205929976,15.903931,29.855078661139235,valid,measured
1,316,5.221784690,15.854714,29.855078661139235,valid,measured
1,317,5.237495419,15.710728,29.855078661139235,valid,measured
1,318,5.254635835,17.140416,29.855078661139235,valid,measured
1,319,5.270884193,16.248358,29.855078661139235,valid,measured
1,320,5.287120001,16.235808,29.855078661139235,valid,measured
1,321,5.303763751,16.643750,29.272883837232602,valid,measured
1,322,5.320771692,17.007941,29.272883837232602,valid,measured
1,323,5.336943489,16.171796,29.272883837232602,valid,measured
1,324,5.353913020,16.969532,29.272883837232602,valid,measured
1,325,5.370187500,16.274480,29.272883837232602,valid,measured
1,326,5.388401225,18.213725,29.272883837232602,valid,measured
1,327,5.404194636,15.793411,28.601402567450815,valid,measured
1,328,5.421255106,17.060470,28.601402567450815,valid,measured
1,329,5.437729925,16.474819,28.601402567450815,valid,measured
1,330,5.454857633,17.127708,28.601402567450815,valid,measured
1,331,5.471332502,16.474869,28.601402567450815,valid,measured
1,332,5.488504559,17.172057,28.601402567450815,valid,measured
1,333,5.506818127,18.313568,28.044980109418365,valid,measured
1,334,5.521437085,14.618958,28.044980109418365,valid,measured
1,335,5.538425575,16.988490,28.044980109418365,valid,measured
1,336,5.554892763,16.467188,28.044980109418365,valid,measured
1,337,5.573371903,18.479140,28.044980109418365,valid,measured
1,338,5.587714247,14.342344,28.044980109418365,valid,measured
1,339,5.604677685,16.963437,27.418324945331889,valid,measured
1,340,5.622266565,17.588880,27.418324945331889,valid,measured
1,341,5.638775783,16.509218,27.418324945331889,valid,measured
1,342,5.656050835,17.275052,27.418324945331889,valid,measured
1,343,5.671897266,15.846431,27.418324945331889,valid,measured
1,344,5.688737346,16.840080,27.418324945331889,valid,measured
1,345,5.705049220,16.311875,26.805672200770143,valid,measured
1,346,5.722287528,17.238308,26.805672200770143,valid,measured
1,347,5.739022477,16.734948,26.805672200770143,valid,measured
1,348,5.755406981,16.384505,26.805672200770143,valid,measured
1,349,5.771865314,16.458333,26.805672200770143,valid,measured
1,350,5.788084663,16.219350,26.805672200770143,valid,measured
1,351,5.805376356,17.291693,26.219190291051007,valid,measured
1,352,5.822053596,16.677240,26.219190291051007,valid,measured
1,353,5.837690731,15.637135,26.219190291051007,valid,measured
1,354,5.854764637,17.073905,26.219190291051007,valid,measured
1,355,5.871036876,16.272239,26.219190291051007,valid,measured
1,356,5.888438126,17.401250,26.219190291051007,valid,measured
1,357,5.906488828,18.050702,25.601225140191378,valid,measured
1,358,5.921135495,14.646667,25.601225140191378,valid,measured
1,359,5.938105340,16.969845,25.601225140191378,valid,measured
1,360,5.953833257,15.727917,25.601225140191378,valid,measured
1,361,5.971730133,17.896876,25.601225140191378,valid,measured
1,362,5.988114196,16.384063,25.601225140191378,valid,measured
1,363,6.005957347,17.843151,25.008457667351109,valid,measured
1,364,6.022409170,16.451823,25.008457667351109,valid,measured
1,365,6.037931357,15.522187,25.008457667351109,valid,measured
1,366,6.054553049,16.621692,25.008457667351109,valid,measured
1,367,6.071860393,17.307345,25.008457667351109,valid,measured
1,368,6.088483935,16.623542,25.008457667351109,valid,measured
1,369,6.105250629,16.766693,24.400060795512982,valid,measured
1,370,6.122180212,16.929584,24.400060795512982,valid,measured
1,371,6.138851047,16.670834,24.400060795512982,valid,measured
1,372,6.155546958,16.695911,24.400060795512982,valid,measured
1,373,6.172935681,17.388724,24.400060795512982,valid,measured
1,374,6.188623572,15.687890,24.400060795512982,valid,measured
1,375,6.205448832,16.825261,23.813416534604812,valid,measured
1,376,6.221820865,16.372032,23.813416534604812,valid,measured
1,377,6.238032635,16.211770,23.813416534604812,valid,measured
1,378,6.254641777,16.609142,23.813416534604812,valid,measured
1,379,6.270975268,16.333491,23.813416534604812,valid,measured
1,380,6.287753601,16.778333,23.813416534604812,valid,measured
1,381,6.304722402,16.968802,23.223104084863262,valid,measured
1,382,6.320329252,15.606849,23.223104084863262,valid,measured
1,383,6.337619356,17.290104,23.223104084863262,valid,measured
1,384,6.356310944,18.691588,23.223104084863262,valid,measured
1,385,6.370517376,14.206432,23.223104084863262,valid,measured
1,386,6.387362844,16.845468,23.223104084863262,valid,measured
1,387,6.404258703,16.895859,22.691126256307069,valid,measured
1,388,6.420402401,16.143698,22.691126256307069,valid,measured
1,389,6.436691646,16.289245,22.691126256307069,valid,measured
1,390,6.456019173,19.327527,22.691126256307069,valid,measured
1,391,6.471850242,15.831068,22.691126256307069,valid,measured
1,392,6.488141100,16.290858,22.691126256307069,valid,measured
1,393,6.504503860,16.362760,22.057643053080096,valid,measured
1,394,6.521160969,16.657108,22.057643053080096,valid,measured
1,395,6.537852791,16.691823,22.057643053080096,valid,measured
1,396,6.555760839,17.908048,22.057643053080096,valid,measured
1,397,6.572212714,16.451875,22.057643053080096,valid,measured
1,398,6.589007583,16.794870,22.057643053080096,valid,measured
1,399,6.605814093,16.806509,21.492386919289917,valid,measured
1,400,6.622687192,16.873099,21.492386919289917,valid,measured
1,401,6.639368103,16.680911,21.492386919289917,valid,measured
1,402,6.657351748,17.983645,21.492386919289917,valid,measured
1,403,6.673205811,15.854063,21.492386919289917,valid,measured
1,404,6.689617478,16.411668,21.492386919289917,valid,measured
1,405,6.706268025,16.650546,20.80243946123753,valid,measured
1,406,6.723039796,16.771771,20.80243946123753,valid,measured
1,407,6.738986203,15.946407,20.80243946123753,valid,measured
1,408,6.756537062,17.550860,20.80243946123753,valid,measured
1,409,6.772246203,15.709141,20.80243946123753,valid,measured
1,410,6.788767037,16.520834,20.80243946123753,valid,measured
1,411,6.805763130,16.996093,20.276491780155375,valid,measured
1,412,6.821984849,16.221719,20.276491780155375,valid,measured
1,413,6.838323028,16.338179,20.276491780155375,valid,measured
1,414,6.855187898,16.864870,20.276491780155375,valid,measured
1,415,6.873772820,18.584922,20.276491780155375,valid,measured
1,416,6.890284878,16.512059,20.276491780155375,valid,measured
1,417,6.904665945,14.381067,19.674920920239899,valid,measured
1,418,6.921508238,16.842293,19.674920920239899,valid,measured
1,419,6.938204175,16.695937,19.674920920239899,valid,measured
1,420,6.954787014,16.582839,19.674920920239899,valid,measured
1,421,6.971354853,16.567839,19.674920920239899,valid,measured
1,422,6.989007015,17.652161,19.674920920239899,valid,measured
1,423,7.005035479,16.028464,19.076355658566982,valid,measured
1,424,7.020901963,15.866484,19.076355658566982,valid,measured
1,425,7.038351104,17.449141,19.076355658566982,valid,measured
1,426,7.055541391,17.190287,19.076355658566982,valid,measured
1,427,7.071769541,16.228151,19.076355658566982,valid,measured
1,428,7.087999463,16.229922,19.076355658566982,valid,measured
1,429,7.105368733,17.369270,18.498689596038545,valid,measured
1,430,7.121754462,16.385728,18.498689596038545,valid,measured
1,431,7.139159800,17.405339,18.498689596038545,valid,measured
1,432,7.157159695,17.999895,18.498689596038545,valid,measured
1,433,7.173201883,16.042188,18.498689596038545,valid,measured
1,434,7.189485999,16.284116,18.498689596038545,valid,measured
1,435,7.206255764,16.769765,17.856455938733255,valid,measured
1,436,7.222968681,16.712917,17.856455938733255,valid,measured
1,437,7.239689957,16.721277,17.856455938733255,valid,measured
1,438,7.256113082,16.423125,17.856455938733255,valid,measured
1,439,7.272249177,16.136095,17.856455938733255,valid,measured
1,440,7.290463317,18.214140,17.856455938733255,valid,measured
1,441,7.306839125,16.375808,17.248555748271873,valid,measured
1,442,7.323452093,16.612967,17.248555748271873,valid,measured
1,443,7.339608761,16.156668,17.248555748271873,valid,measured
1,444,7.357433787,17.825026,17.248555748271873,valid,measured
1,445,7.372379438,14.945651,17.248555748271873,valid,measured
1,446,7.388652953,16.273515,17.248555748271873,valid,measured
1,447,7.406904229,18.251276,16.624605265218385,valid,measured
1,448,7.422474880,15.570651,16.624605265218385,valid,measured
1,449,7.438391285,15.916405,16.624605265218385,valid,measured
1,450,7.455318630,16.927345,16.624605265218385,valid,measured
1,451,7.472326651,17.008021,16.624605265218385,valid,measured
1,452,7.490277849,17.951198,16.624605265218385,valid,measured
1,453,7.506241104,15.963254,16.096143186829117,valid,measured
1,454,7.523845062,17.603958,16.096143186829117,valid,measured
1,455,7.538749931,14.904870,16.096143186829117,valid,measured
1,456,7.555470349,16.720418,16.096143186829117,valid,measured
1,457,7.572377980,16.907630,16.096143186829117,valid,measured
1,458,7.590189360,17.811380,16.096143186829117,valid,measured
1,459,7.606334804,16.145444,15.466095233839583,valid,measured
1,460,7.622939544,16.604740,15.466095233839583,valid,measured
1,461,7.639477199,16.537655,15.466095233839583,valid,measured
1,462,7.656839333,17.362135,15.466095233839583,valid,measured
1,463,7.671925168,15.085834,15.466095233839583,valid,measured
1,464,7.690741000,18.815832,15.466095233839583,valid,measured
1,465,7.706166625,15.425625,14.854120857409224,valid,measured
1,466,7.722691365,16.524740,14.854120857409224,valid,measured
1,467,7.740473343,17.781978,14.854120857409224,valid,measured
1,468,7.755947119,15.473776,14.854120857409224,valid,measured
1,469,7.772733863,16.786745,14.854120857409224,valid,measured
1,470,7.789247483,16.513620,14.854120857409224,valid,measured
1,471,7.805938629,16.691146,14.259705836939805,valid,measured
1,472,7.822604541,16.665911,14.259705836939805,valid,measured
1,473,7.838858498,16.253958,14.259705836939805,valid,measured
1,474,7.855782378,16.923880,14.259705836939805,valid,measured
1,475,7.872633576,16.851198,14.259705836939805,valid,measured
