schema_version,frame_index,engine_time_seconds,frame_time_milliseconds,value,quality,age_evidence
1,68,1.138995214,16.441094,1.0556178899122379,valid,measured
1,69,1.156932271,17.937057,1.0556178899122379,valid,measured
1,70,1.173614849,16.682578,1.0556178899122379,valid,measured
1,71,1.190250578,16.635729,1.0556178899122379,valid,measured
1,72,1.207558208,17.307630,1.0789651969506484,valid,measured
1,73,1.223819614,16.261406,1.0789651969506484,valid,measured
1,74,1.240385369,16.565755,1.0789651969506484,valid,measured
1,75,1.257635681,17.250312,1.0789651969506484,valid,measured
1,76,1.273436646,15.800964,1.0789651969506484,valid,measured
1,77,1.290756697,17.320052,1.0789651969506484,valid,measured
1,78,1.306809562,16.052864,1.0221633673993396,valid,measured
1,79,1.323906489,17.096927,1.0221633673993396,valid,measured
1,80,1.340032869,16.126379,1.0221633673993396,valid,measured
1,81,1.356699327,16.666459,1.0221633673993396,valid,measured
1,82,1.373246464,16.547136,1.0221633673993396,valid,measured
1,83,1.389091125,15.844662,1.0221633673993396,valid,measured
1,84,1.405607531,16.516406,1.0418668529358956,valid,measured
1,85,1.423643001,18.035470,1.0418668529358956,valid,measured
1,86,1.440158314,16.515313,1.0418668529358956,valid,measured
1,87,1.455633939,15.475625,1.0418668529358956,valid,measured
1,88,1.472907324,17.273385,1.0418668529358956,valid,measured
1,89,1.491111935,18.204611,1.0418668529358956,valid,measured
1,90,1.505124565,14.012630,1.024977792341671,valid,measured
1,91,1.521401440,16.276876,1.024977792341671,valid,measured
1,92,1.538201518,16.800078,1.024977792341671,valid,measured
1,93,1.555183133,16.981615,1.024977792341671,valid,measured
1,94,1.571369251,16.186118,1.024977792341671,valid,measured
1,95,1.587800422,16.431171,1.024977792341671,valid,measured
1,96,1.605077974,17.277552,1.0291864660527223,valid,measured
1,97,1.622220577,17.142603,1.0291864660527223,valid,measured
1,98,1.637874327,15.653750,1.0291864660527223,valid,measured
1,99,1.655718050,17.843723,1.0291864660527223,valid,measured
1,100,1.671873781,16.155731,1.0291864660527223,valid,measured
1,101,1.692355239,20.481458,1.0291864660527223,valid,measured
1,102,1.705114770,12.759531,1.0803236322167291,valid,measured
1,103,1.722875865,17.761094,1.0803236322167291,valid,measured
1,104,1.739624589,16.748725,1.0803236322167291,valid,measured
1,105,1.759017610,19.393021,1.0803236322167291,valid,measured
1,106,1.772954824,13.937213,1.0803236322167291,valid,measured
1,107,1.789349147,16.394323,1.0803236322167291,valid,measured
1,108,1.806500396,17.151250,1.0474593805685564,valid,measured
1,109,1.823809615,17.309219,1.0474593805685564,valid,measured
1,110,1.840598807,16.789192,1.0474593805685564,valid,measured
1,111,1.858202218,17.603410,1.0474593805685564,valid,measured
1,112,1.874472946,16.270729,1.0474593805685564,valid,measured
1,113,1.892211125,17.738178,1.0474593805685564,valid,measured
1,114,1.908001384,15.790259,1.026993950415948,valid,measured
1,115,1.924506488,16.505104,1.026993950415948,valid,measured
1,116,1.940741774,16.235286,1.026993950415948,valid,measured
1,117,1.957794926,17.053152,1.026993950415948,valid,measured
1,118,1.974387140,16.592214,1.026993950415948,valid,measured
1,119,1.991666411,17.279271,1.026993950415948,valid,measured
1,120,2.007262868,15.596458,1.0286041815353182,valid,measured
1,121,2.024325942,17.063074,1.0286041815353182,valid,measured
1,122,2.041198156,16.872214,1.0286041815353182,valid,measured
1,123,2.057374667,16.176511,1.0286041815353182,valid,measured
1,124,2.073617454,16.242787,1.0286041815353182,valid,measured
1,125,2.090055501,16.438046,1.0286041815353182,valid,measured
1,126,2.106936307,16.880807,1.0748990781504992,valid,measured
1,127,2.123559901,16.623594,1.0748990781504992,valid,measured
1,128,2.139552531,15.992630,1.0748990781504992,valid,measured
1,129,2.156562324,17.009793,1.0748990781504992,valid,measured
1,130,2.173314590,16.752265,1.0748990781504992,valid,measured
1,131,2.189745424,16.430834,1.0748990781504992,valid,measured
1,132,2.208486048,18.740624,1.0458124551221601,valid,measured
1,133,2.222857246,14.371198,1.0458124551221601,valid,measured
1,134,2.240004120,17.146874,1.0458124551221601,valid,measured
1,135,2.256555212,16.551092,1.0458124551221601,valid,measured
1,136,2.273134302,16.579090,1.0458124551221601,valid,measured
1,137,2.290500994,17.366692,1.0458124551221601,valid,measured
1,138,2.306644562,16.143568,1.0306186676737457,valid,measured
1,139,2.323688600,17.044038,1.0306186676737457,valid,measured
1,140,2.340514354,16.825754,1.0306186676737457,valid,measured
1,141,2.356994172,16.479818,1.0306186676737457,valid,measured
1,142,2.374440837,17.446665,1.0306186676737457,valid,measured
1,143,2.392275760,17.834922,1.0306186676737457,valid,measured
1,144,2.408375343,16.099583,1.0321759101937584,valid,measured
1,145,2.424043469,15.668126,1.0321759101937584,valid,measured
1,146,2.440597349,16.553881,1.0321759101937584,valid,measured
1,147,2.457530161,16.932812,1.0321759101937584,valid,measured
1,148,2.474128156,16.597996,1.0321759101937584,valid,measured
1,149,2.490596933,16.468776,1.0321759101937584,valid,measured
1,150,2.506972715,16.375782,1.0113174081413145,valid,measured
1,151,2.523542637,16.569922,1.0113174081413145,valid,measured
1,152,2.540762664,17.220028,1.0113174081413145,valid,measured
1,153,2.557475892,16.713228,1.0113174081413145,valid,measured
1,154,2.574319200,16.843308,1.0113174081413145,valid,measured
1,155,2.591168861,16.849661,1.0113174081413145,valid,measured
1,156,2.608090763,16.921902,1.0119353192867355,valid,measured
1,157,2.624016467,15.925704,1.0119353192867355,valid,measured
1,158,2.640349280,16.332813,1.0119353192867355,valid,measured
1,159,2.657198004,16.848724,1.0119353192867355,valid,measured
1,160,2.673440061,16.242057,1.0119353192867355,valid,measured
1,161,2.690383212,16.943151,1.0119353192867355,valid,measured
1,162,2.706362588,15.979376,1.0069118951954525,valid,measured
1,163,2.723427744,17.065156,1.0069118951954525,valid,measured
1,164,2.740165608,16.737863,1.0069118951954525,valid,measured
1,165,2.756740009,16.574401,1.0069118951954525,valid,measured
1,166,2.773276701,16.536692,1.0069118951954525,valid,measured
1,167,2.790666051,17.389350,1.0069118951954525,valid,measured
1,168,2.807770688,17.104637,1.0694760914991346,valid,measured
1,169,2.824297744,16.527057,1.0694760914991346,valid,measured
1,170,2.840710349,16.412605,1.0694760914991346,valid,measured
1,171,2.857050793,16.340444,1.0694760914991346,valid,measured
1,172,2.873681914,16.631121,1.0694760914991346,valid,measured
1,173,2.890817798,17.135885,1.0694760914991346,valid,measured
1,174,2.907729595,16.911797,1.0647796725179748,valid,measured
1,175,2.924373215,16.643619,1.0647796725179748,valid,measured
1,176,2.940380271,16.007056,1.0647796725179748,valid,measured
1,177,2.957376677,16.996406,1.0647796725179748,valid,measured
1,178,2.974511077,17.134400,1.0647796725179748,valid,measured
1,179,2.991785140,17.274063,1.0647796725179748,valid,measured
1,180,3.007919568,16.134428,1.0790205530919226,valid,measured
1,181,3.023886807,15.967239,1.0790205530919226,valid,measured
1,182,3.040835505,16.948698,1.0790205530919226,valid,measured
1,183,3.057281104,16.445599,1.0790205530919226,valid,measured
1,184,3.074160063,16.878959,1.0790205530919226,valid,measured
1,185,3.090965636,16.805572,1.0790205530919226,valid,measured
1,186,3.108100453,17.134817,1.0392523930920585,valid,measured
1,187,3.125918995,17.818542,1.0392523930920585,valid,measured
1,188,3.142262302,16.343307,1.0392523930920585,valid,measured
1,189,3.158850923,16.588621,1.0392523930920585,valid,measured
1,190,3.175674881,16.823959,1.0392523930920585,valid,measured
1,191,3.191878527,16.203646,1.0392523930920585,valid,measured
1,192,3.208311261,16.432734,1.0529937309738471,valid,measured
1,193,3.225056469,16.745208,1.0529937309738471,valid,measured
1,194,3.240650922,15.594453,1.0529937309738471,valid,measured
1,195,3.258383214,17.732292,1.0529937309738471,valid,measured
1,196,3.275007329,16.624115,1.0529937309738471,valid,measured
1,197,3.291679646,16.672317,1.0529937309738471,valid,measured
1,198,3.307714309,16.034663,1.0398370512165325,valid,measured
1,199,3.323731523,16.017213,1.0398370512165325,valid,measured
1,200,3.340909831,17.178308,1.0398370512165325,valid,measured
1,201,3.360187305,19.277474,1.0398370512165325,valid,measured
1,202,3.373274440,13.087135,1.0398370512165325,valid,measured
1,203,3.389877121,16.602682,1.0398370512165325,valid,measured
1,204,3.406585272,16.708151,1.0190357108999559,valid,measured
1,205,3.423955975,17.370703,1.0190357108999559,valid,measured
1,206,3.440578995,16.623020,1.0190357108999559,valid,measured
1,207,3.457506807,16.927812,1.0190357108999559,valid,measured
1,208,3.474309515,16.802708,1.0190357108999559,valid,measured
1,209,3.491637874,17.328359,1.0190357108999559,valid,measured
1,210,3.507620243,15.982369,1.059699075038411,valid,measured
1,211,3.524958759,17.338516,1.059699075038411,valid,measured
1,212,3.541374826,16.416067,1.059699075038411,valid,measured
1,213,3.557870686,16.495859,1.059699075038411,valid,measured
1,214,3.574932118,17.061433,1.059699075038411,valid,measured
1,215,3.591478837,16.546719,1.059699075038411,valid,measured
1,216,3.608416000,16.937163,1.0888420312455709,valid,measured
1,217,3.624626286,16.210286,1.0888420312455709,valid,measured
1,218,3.641357718,16.731432,1.0888420312455709,valid,measured
1,219,3.658884592,17.526874,1.0888420312455709,valid,measured
1,220,3.674990922,16.106330,1.0888420312455709,valid,measured
1,221,3.691198995,16.208073,1.0888420312455709,valid,measured
1,222,3.707604853,16.405858,1.0370605450270063,valid,measured
1,223,3.724170608,16.565755,1.0370605450270063,valid,measured
1,224,3.740859150,16.688542,1.0370605450270063,valid,measured
1,225,3.758142354,17.283203,1.0370605450270063,valid,measured
1,226,3.774664385,16.522031,1.0370605450270063,valid,measured
1,227,3.790337953,15.673568,1.0370605450270063,valid,measured
1,228,3.806692095,16.354142,1.0038438150678162,valid,measured
1,229,3.823532588,16.840493,1.0038438150678162,valid,measured
1,230,3.839840922,16.308334,1.0038438150678162,valid,measured
1,231,3.859309410,19.468488,1.0038438150678162,valid,measured
1,232,3.874147458,14.838047,1.0038438150678162,valid,measured
1,233,3.890464099,16.316641,1.0038438150678162,valid,measured
1,234,3.907424410,16.960312,1.0283264880679228,valid,measured
1,235,3.924266181,16.841771,1.0283264880679228,valid,measured
1,236,3.942000167,17.733986,1.0283264880679228,valid,measured
1,237,3.958131885,16.131718,1.0283264880679228,valid,measured
1,238,3.975698759,17.566875,1.0283264880679228,valid,measured
1,239,3.992556624,16.857864,1.0283264880679228,valid,measured
1,240,4.009125426,16.568802,1.0885304556750506,valid,measured
1,241,4.027434619,18.309193,1.0885304556750506,valid,measured
1,242,4.042603942,15.169323,1.0885304556750506,valid,measured
1,243,4.059475452,16.871510,1.0885304556750506,valid,measured
1,244,4.076336155,16.860703,1.0885304556750506,valid,measured
1,245,4.092594177,16.258022,1.0885304556750506,valid,measured
1,246,4.109636209,17.042032,1.02617748129945,valid,measured
1,247,4.126253995,16.617786,1.02617748129945,valid,measured
1,248,4.141946884,15.692890,1.02617748129945,valid,measured
1,249,4.158032639,16.085755,1.02617748129945,valid,measured
1,250,4.175009462,16.976822,1.02617748129945,valid,measured
1,251,4.191337351,16.327890,1.02617748129945,valid,measured
1,252,4.207155815,15.818464,1.0520485055109992,valid,measured
1,253,4.224772143,17.616328,1.0520485055109992,valid,measured
1,254,4.240130893,15.358750,1.0520485055109992,valid,measured
1,255,4.256957949,16.827056,1.0520485055109992,valid,measured
1,256,4.276790658,19.832710,1.0520485055109992,valid,measured
1,257,4.289879356,13.088698,1.0520485055109992,valid,measured
1,258,4.306221830,16.342474,1.0019521302359817,valid,measured
1,259,4.322512689,16.290858,1.0019521302359817,valid,measured
1,260,4.339194302,16.681613,1.0019521302359817,valid,measured
1,261,4.356171802,16.977500,1.0019521302359817,valid,measured
1,262,4.374003364,17.831562,1.0019521302359817,valid,measured
1,263,4.390222244,16.218880,1.0019521302359817,valid,measured
1,264,4.407475943,17.253699,1.050668816120903,valid,measured
1,265,4.424434642,16.958699,1.050668816120903,valid,measured
1,266,4.440639094,16.204452,1.050668816120903,valid,measured
1,267,4.459426361,18.787267,1.050668816120903,valid,measured
1,268,4.474329043,14.902682,1.050668816120903,valid,measured
1,269,4.491445189,17.116146,1.050668816120903,valid,measured
1,270,4.508720606,17.275417,1.0998920306500868,valid,measured
1,271,4.526449982,17.729376,1.0998920306500868,valid,measured
1,272,4.541941388,15.491406,1.0998920306500868,valid,measured
1,273,4.558942613,17.001225,1.0998920306500868,valid,measured
1,274,4.575445347,16.502734,1.0998920306500868,valid,measured
1,275,4.593167222,17.721875,1.0998920306500868,valid,measured
1,276,4.609071129,15.903907,1.0608704128489352,valid,measured
1,277,4.627123837,18.052708,1.0608704128489352,valid,measured
1,278,4.642235061,15.111224,1.0608704128489352,valid,measured
1,279,4.658960087,16.725026,1.0608704128489352,valid,measured
1,280,4.675152143,16.192056,1.0608704128489352,valid,measured
1,281,4.692040007,16.887864,1.0608704128489352,valid,measured
1,282,4.708534929,16.494922,1.0930338154288521,valid,measured
1,283,4.725685034,17.150104,1.0930338154288521,valid,measured
1,284,4.742173602,16.488569,1.0930338154288521,valid,measured
1,285,4.759245112,17.071510,1.0930338154288521,valid,measured
1,286,4.774910295,15.665183,1.0930338154288521,valid,measured
1,287,4.792599070,17.688775,1.0930338154288521,valid,measured
1,288,4.808300633,15.701562,1.0872322504613359,valid,measured
1,289,4.825198289,16.897656,1.0872322504613359,valid,measured
1,290,4.841591987,16.393699,1.0872322504613359,valid,measured
1,291,4.858963185,17.371198,1.0872322504613359,valid,measured
1,292,4.874867534,15.904348,1.0872322504613359,valid,measured
1,293,4.892681753,17.814219,1.0872322504613359,valid,measured
1,294,4.908350868,15.669115,1.0162068297267435,valid,measured
1,295,4.925240296,16.889429,1.0162068297267435,valid,measured
1,296,4.941605739,16.365442,1.0162068297267435,valid,measured
1,297,4.957543760,15.938021,1.0162068297267435,valid,measured
1,298,4.975223317,17.679557,1.0162068297267435,valid,measured
1,299,4.992586443,17.363125,1.0162068297267435,valid,measured
1,300,5.009787485,17.201042,1.0795708081005766,valid,measured
1,301,5.128822274,119.034790,1.0494311282045539,valid,measured
